score,max_tile,moves
361312,16384,13579
333776,16384,12959
289864,16384,11142
246184,16384,9304
290412,16384,11161
176360,8192,7397
76356,4096,3474
290364,16384,11149
381472,16384,14548
339004,16384,12797
130960,8192,5440
173444,8192,7265
368808,16384,14117
340312,16384,12850
176508,8192,7391
359788,16384,13606
253960,8192,10241
371852,16384,14031
106888,8192,4303
336892,16384,12715
341268,16384,12933
174984,8192,7281
367012,16384,13949
360988,16384,13559
157356,8192,6554
156468,8192,6472
182396,8192,7551
324532,16384,12186
362116,16384,13650
288576,16384,11035
176768,8192,7423
166688,8192,6915
156912,8192,6492
357128,16384,13629
375120,16384,14222
172668,8192,7181
28124,2048,1493
175984,8192,7397
175524,8192,7344
128956,8192,5359
174680,8192,7249
176872,8192,7380
172172,8192,7207
141324,8192,5617
357316,16384,13420
364896,16384,13850
342944,16384,13036
280216,16384,10582
366912,16384,13963
281556,16384,10741
172640,8192,7159
168964,8192,7045
152836,8192,6257
290052,16384,11147
172656,8192,7193
353332,16384,13268
173624,8192,7287
152284,8192,6199
157344,8192,6546
75732,4096,3440
378068,16384,14437
290708,16384,11187
168352,8192,7016
174300,8192,7271
343376,16384,13075
286332,16384,10955
173492,8192,7229
32464,2048,1668
171292,8192,7075
171684,8192,7171
132992,8192,5604
323168,16384,12136
164616,8192,6796
171536,8192,7103
236776,16384,8816
377740,16384,14422
310404,16384,11493
367648,16384,13963
338668,16384,12795
176180,8192,7341
112460,8192,4612
366372,16384,13945
372116,16384,14112
282232,16384,10757
80464,4096,3731
176900,8192,7411
175644,8192,7339
177276,8192,7469
25976,2048,1323
290180,16384,11131
341452,16384,12962
366908,16384,13898
245812,16384,9277
173240,8192,7209
37784,2048,1929
67624,4096,3050
361220,16384,13600
244564,16384,9203
382656,16384,14635
60508,4096,2814
356024,16384,13370
177308,8192,7461
27888,2048,1449
341240,16384,12934
177048,8192,7415
288748,16384,11062
382712,16384,14584
177256,8192,7449
327768,16384,12193
176968,8192,7409
94808,4096,4321
321644,16384,11989
290400,16384,11175
382236,16384,14601
127844,8192,5300
382972,16384,14656
343092,16384,13067
177096,8192,7414
98248,8192,3875
154712,8192,6341
290092,16384,11143
168408,8192,7008
290788,16384,11212
177316,8192,7468
363136,16384,13715
376032,16384,14311
375648,16384,14242
306516,16384,11865
342468,16384,12977
121512,8192,4953
366436,16384,13897
138064,8192,5843
342828,16384,13045
166236,8192,6850
199124,8192,7841
378272,16384,14438
168588,8192,7027
376452,16384,14395
26116,2048,1340
39820,2048,2078
357820,16384,13428
80432,4096,3728
278784,16384,10489
173604,8192,7292
78736,4096,3615
380984,16384,14537
80832,4096,3775
289360,16384,11123
322836,16384,12095
378132,16384,14451
337120,16384,12675
360972,16384,13602
361060,16384,13573
380380,16384,14457
177300,8192,7460
373820,16384,14139
361052,16384,13571
176936,8192,7421
175692,8192,7362
362824,16384,13724
333968,16384,12563
337040,16384,12684
176692,8192,7419
168820,8192,7009
79748,4096,3664
115224,8192,4823
266444,16384,10001
130820,8192,5473
63472,4096,2958
289152,16384,11106
322084,16384,12036
175280,8192,7319
386788,16384,14840
286516,16384,10939
147108,8192,5974
359540,16384,13580
137032,8192,5813
110116,8192,4551
361484,16384,13618
80472,4096,3733
39456,2048,2052
119104,8192,4858
71240,4096,3266
284632,16384,10817
17036,1024,1025
70496,4096,3207
228028,16384,8541
291404,16384,11218
175396,8192,7305
381608,16384,14564
80508,4096,3726
255272,16384,9789
139708,8192,5818
172844,8192,7214
260768,16384,9714
146392,8192,5936
338108,16384,12777
264672,16384,9907
226116,16384,8396
292868,16384,11316
79472,4096,3675
358424,16384,13573
261692,16384,9818
174596,8192,7272
9824,512,674
366732,16384,13924
177112,8192,7429
265044,16384,10133
336152,16384,12677
280460,16384,10659
364432,16384,13769
363116,16384,13762
91172,4096,4294
246172,16384,9323
78192,4096,3591
365532,16384,13889
89308,4096,4166
381644,16384,14557
175496,8192,7340
174932,8192,7300
176108,8192,7339
366148,16384,13852
171620,8192,7134
176800,8192,7387
80440,4096,3731
364036,16384,13694
157596,8192,6569
282376,16384,10753
295332,16384,11444
367096,16384,13949
290560,16384,11193
176660,8192,7411
337748,16384,12674
384576,16384,14707
344684,16384,13145
288312,16384,11041
340344,16384,12895
168964,8192,7024
81564,4096,3809
366176,16384,13895
342388,16384,13008
337904,16384,12814
67764,4096,3065
342320,16384,13002
290428,16384,11167
386232,16384,14808
314232,16384,11676
362636,16384,13683
161500,8192,6563
111692,8192,4576
367164,16384,13970
156976,8192,6515
74960,4096,3429
345288,16384,13057
257432,16384,9553
339892,16384,12845
374200,16384,14206
172088,8192,7103
377804,16384,14382
176572,8192,7410
163360,8192,6695
78820,4096,3635
322616,16384,12050
152988,8192,6518
339276,16384,12878
52148,4096,2397
37924,2048,1976
363108,16384,13721
58852,4096,2709
287856,16384,11022
5912,512,418
321972,16384,12057
289832,16384,11133
89248,4096,4171
177232,8192,7460
344484,16384,13095
290604,16384,11205
353868,16384,13238
339940,16384,12861
177992,8192,7504
157860,8192,6569
288212,16384,11039
286288,16384,10910
73000,4096,3355
156464,8192,6471
132892,8192,5576
289912,16384,11148
246192,16384,9335
322784,16384,12098
157256,8192,6528
124096,8192,5119
19996,1024,1157
341196,16384,12916
70644,4096,3198
338204,16384,12760
80116,4096,3705
383024,16384,14619
175380,8192,7316
340376,16384,12827
290800,16384,11253
340372,16384,12886
123828,8192,5101
218020,16384,7977
124280,8192,5161
366924,16384,13949
152128,8192,6207
171528,8192,7100
244420,16384,9201
173224,8192,7225
37204,2048,1936
105112,8192,4278
290404,16384,11172
174112,8192,7244
358324,16384,13693
152488,8192,6246
168080,8192,6960
177272,8192,7453
342012,16384,12976
89000,4096,4153
133860,8192,5639
37560,2048,1951
164312,8192,6769
171648,8192,7114
172552,8192,7165
356104,16384,13331
46600,2048,2291
175208,8192,7306
175096,8192,7342
243280,16384,9168
362908,16384,13733
172572,8192,7170
289544,16384,11073
289904,16384,11146
148056,8192,6021
358048,16384,13479
358208,16384,13696
363276,16384,13745
152116,8192,6203
173192,8192,7198
80424,4096,3721
162576,8192,6651
78004,4096,3557
353592,16384,13442
78188,4096,3610
131172,8192,5454
70528,4096,3239
343732,16384,13099
173284,8192,7207
177032,8192,7409
246604,16384,9378
167740,8192,6970
160328,8192,6657
177368,8192,7472
170540,8192,7010
80476,4096,3734
135240,8192,5714
74980,4096,3428
364940,16384,13810
164736,8192,6813
381724,16384,14583
114624,8192,4784
245956,8192,10001
287272,16384,10997
153576,8192,6522
265308,16384,10117
173164,8192,7222
248324,8192,9948
174736,8192,7280
268680,16384,10140
80500,4096,3741
38080,2048,2011
286688,16384,10978
178600,8192,7525
341252,16384,12912
176492,8192,7387
291244,16384,11241
290488,16384,11176
75996,4096,3450
273396,16384,10395
117952,8192,4975
289032,16384,11120
290400,16384,11158
169720,8192,7045
218012,16384,8034
246292,16384,9343
342016,16384,12960
35412,2048,1813
367232,16384,13978
288764,16384,11070
80396,4096,3719
172428,8192,7138
278132,16384,10573
364240,16384,13732
280852,16384,10667
177508,8192,7511
279220,16384,10552
279204,16384,10676
368036,16384,14008
156856,8192,6482
177344,8192,7470
177124,8192,7416
79764,4096,3689
333172,16384,12487
60136,4096,2790
153384,8192,6300
80588,4096,3746
332364,16384,12495
51728,4096,2373
132544,8192,5536
364716,16384,13834
172128,8192,7191
177080,8192,7422
175464,8192,7332
173132,8192,7200
376592,16384,14335
286144,16384,10899
60432,4096,2803
366228,16384,13892
133076,8192,5609
270168,16384,10237
176172,8192,7383
354104,16384,13517
339372,16384,12888
166260,8192,7009
349564,16384,13354
362548,16384,13707
254872,16384,9738
104672,8192,4263
171460,8192,7116
277596,16384,10572
177100,8192,7441
360048,16384,13627
188268,8192,7898
12904,1024,778
175876,8192,7377
285248,16384,10911
37948,2048,1981
289872,16384,11145
254652,16384,9642
322780,16384,12160
173584,8192,7220
290452,16384,11171
342176,16384,12963
178092,8192,7530
177452,8192,7485
103340,8192,4178
333728,16384,12564
279016,16384,10612
265660,16384,10205
161556,8192,6707
383460,16384,14717
166352,8192,7027
104860,4096,4661
338888,16384,12818
290252,16384,11128
291612,16384,11269
177308,8192,7461
132904,8192,5577
277264,16384,10432
342736,16384,13019
328204,16384,12223
290620,16384,11220
157688,8192,6556
152964,8192,6300
132592,8192,5567
326436,16384,12244
377516,16384,14378
151944,8192,6246
80244,4096,3723
333988,16384,12590
358888,16384,13694
377668,16384,14400
131560,8192,5503
176832,8192,7417
246304,16384,9347
366676,16384,13894
383076,16384,14649
177148,8192,7421
170812,8192,7036
132272,8192,5533
218324,16384,8078
168228,8192,6984
133984,8192,5655
356724,16384,13420
177332,8192,7462
279088,16384,10556
157272,8192,6548
177416,8192,7488
383116,16384,14639
127748,8192,5235
334632,16384,12612
344200,16384,13153
165700,8192,6844
175424,8192,7324
352400,16384,13395
8564,512,601
289924,16384,11163
176300,8192,7366
343148,16384,13081
269288,16384,10192
32804,2048,1674
37880,2048,1981
218580,16384,8016
19892,1024,1149
303748,16384,11666
270188,16384,10220
176720,8192,7427
120336,8192,4907
174540,8192,7282
307864,16384,11285
177040,8192,7411
261388,16384,9813
344536,16384,13109
358192,16384,13503
155604,8192,6421
290044,16384,11119
172224,8192,7136
176404,8192,7370
289888,16384,11097
360340,16384,13683
382700,16384,14646
309992,16384,11445
218664,8192,8840
304880,16384,11590
275980,16384,10394
141196,8192,6018
268984,16384,10173
366540,16384,13921
290336,16384,11147
319720,16384,11962
337916,16384,12752
380764,16384,14487
111844,8192,4585
290244,16384,11168
342616,16384,12997
171412,8192,7136
154916,8192,6387
242320,16384,9160
289328,16384,11068
132376,8192,5546
289700,16384,11129
331948,16384,12587
342492,16384,12961
37836,2048,1971
313268,16384,11608
167592,8192,6932
380804,16384,14472
167816,8192,6973
55544,4096,2537
156900,8192,6473
175940,8192,7391
74656,4096,3374
288936,16384,11096
372204,16384,14106
131556,8192,5543
270004,16384,10205
254964,16384,9386
165780,8192,6816
247828,16384,9427
289052,16384,11070
357828,16384,13476
341136,16384,12882
342612,16384,12996
288372,16384,11036
59448,4096,2750
339068,16384,12827
381592,16384,14598
173140,8192,7188
175548,8192,7338
176488,8192,7379
167552,8192,6927
176484,8192,7380
382596,16384,14625
177520,8192,7482
340328,16384,12863
130764,8192,5490
187784,8192,7837
173432,8192,7262
180208,8192,7591
254580,16384,9756
172188,8192,7143
88740,4096,4127
333012,16384,12474
372636,16384,14093
176356,8192,7348
171372,8192,7099
365004,16384,13795
362904,16384,13726
152064,8192,6215
176496,8192,7382
366024,16384,13904
62808,4096,2960
344128,16384,13067
309496,16384,12012
274296,16384,10461
367288,16384,13981
374184,16384,14185
111848,8192,4608
337016,16384,12677
322084,16384,12036
331256,16384,12528
366264,16384,13852
321276,16384,12009
174436,8192,7229
134664,8192,5697
172368,8192,7108
244592,16384,9244
155188,8192,6393
77728,4096,3540
176132,8192,7343
340240,16384,12805
380608,16384,14427
384664,16384,14694
172916,8192,7144
17040,1024,1016
289736,16384,11121
177444,8192,7463
368448,16384,13983
373412,16384,14113
364808,16384,13800
245784,16384,9296
285780,16384,10911
176896,8192,7407
374204,16384,14195
340900,16384,12974
286600,16384,10961
328516,16384,12431
367200,16384,13970
338492,16384,12793
381040,16384,14551
148124,8192,6056
246040,16384,9285
363068,16384,13743
279216,16384,10715
136168,8192,5702
321112,16384,12021
290284,16384,11134
108620,8192,4395
338916,16384,12786
132380,8192,5558
172524,8192,7190
37668,2048,1972
78616,4096,3586
357952,16384,13487
362988,16384,13691
374340,16384,14252
79428,4096,3645
175208,8192,7306
66856,4096,2997
328464,16384,12244
277340,16384,10454
364932,16384,13776
358200,16384,13512
378172,16384,14415
172968,8192,7177
290272,16384,11159
174576,8192,7273
177236,8192,7443
168532,8192,7012
104256,8192,4222
301244,16384,11615
73644,4096,3282
355964,16384,13387
291412,16384,11266
101248,4096,4478
358300,16384,13541
342764,16384,13050
324920,16384,12205
321224,16384,11997
155800,8192,6452
283452,16384,10806
328332,16384,12239
217176,16384,7949
144152,8192,5854
134032,8192,5662
289556,16384,11139
357276,16384,13601
264216,16384,9924
148016,8192,6059
130148,8192,5365
80276,4096,3691
176788,8192,7442
176636,8192,7405
176528,8192,7390
236192,16384,8808
270396,16384,10250
357700,16384,13680
171456,8192,7083
376248,16384,14250
142204,8192,6106
137096,8192,5730
156852,8192,6493
73200,4096,3371
82172,4096,3819
175508,8192,7332
85332,4096,3970
176544,8192,7383
246428,16384,9370
216436,16384,7850
290316,16384,11159
177252,8192,7448
333856,16384,12546
76080,4096,3453
364456,16384,13769
259760,16384,9699
133064,8192,5600
153200,8192,6311
345796,16384,13157
289924,16384,11106
382024,16384,14601
173092,8192,7209
237184,16384,8852
289212,16384,11058
317640,16384,11810
366680,16384,13941
123840,8192,5104
284076,16384,10774
76608,4096,3521
173248,8192,7220
268280,16384,10124
70692,4096,3187
39856,2048,2070
222912,16384,8218
131112,8192,5489
8600,512,597
245300,16384,9272
340512,16384,12873
78208,4096,3615
563632,32768,19372
155332,8192,6388
285988,16384,10944
176972,8192,7422
342272,16384,12969
55600,4096,2505
19492,1024,1140
76184,4096,3474
381200,16384,14530
375584,16384,14265
290664,16384,11213
151476,8192,6173
244832,16384,9255
361724,16384,13657
386092,16384,14794
157380,8192,6527
81116,4096,3752
382676,16384,14610
130748,8192,5470
175384,8192,7334
358796,16384,13727
172420,8192,7137
376304,16384,14299
114908,8192,4806
307896,16384,11275
154652,8192,6339
270084,16384,10188
174964,8192,7326
168224,8192,6978
177172,8192,7428
13856,1024,835
132996,8192,5595
361652,16384,13629
340228,16384,12861
174736,8192,7301
367960,16384,14017
166172,8192,6981
240184,16384,9037
173380,8192,7201
157092,8192,6501
288768,16384,11054
349364,16384,13220
289100,16384,11074
158060,8192,6586
180928,8192,7614
300728,16384,11561
52316,4096,2416
366108,16384,13867
173016,8192,7202
81616,4096,3806
136348,8192,5794
289708,16384,11114
123832,8192,5145
290372,16384,11159
186720,8192,7832
78584,4096,3622
334080,16384,12563
341196,16384,12914
133160,8192,5594
314856,16384,11752
78928,4096,3640
120316,8192,4939
286540,16384,10946
147836,8192,6042
270388,16384,10264
83688,4096,3893
353952,16384,13479
364000,16384,13810
176908,8192,7437
87848,4096,4088
312432,16384,11596
372316,16384,14083
166016,8192,6849
351868,16384,13418
267640,16384,10084
32248,2048,1645
132040,8192,5543
384476,16384,14725
165836,8192,6830
111880,8192,4605
176624,8192,7415
263556,16384,10050
59264,4096,2710
173368,8192,7234
177372,8192,7472
238124,16384,8918
69092,4096,3120
153604,8192,6335
262176,16384,10009
159360,8192,6624
382372,16384,14629
176852,8192,7397
244556,16384,9213
353756,16384,13207
290224,16384,11146
172880,8192,7171
171496,8192,7098
340964,16384,12901
382304,16384,14595
61872,4096,2911
365464,16384,13853
37580,2048,1956
176948,8192,7399
168008,8192,6973
343656,16384,13081
131136,8192,5473
172592,8192,7180
285632,16384,10882
304632,16384,11704
287928,16384,10957
260944,16384,9727
344728,16384,13169
304160,16384,11748
133220,8192,5639
362996,16384,13692
342940,16384,13030
156648,8192,6442
126108,8192,5235
366632,16384,13939
134076,8192,5679
177128,8192,7421
367984,16384,13992
288384,16384,11071
333564,16384,12521
172576,8192,7171
375688,16384,14242
120088,8192,4925
174876,8192,7282
156812,8192,6494
132880,8192,5567
80300,4096,3697
304916,16384,11777
133756,8192,5611
156128,8192,6455
160120,8192,6681
80528,4096,3730
312556,16384,11599
134576,8192,5671
236416,16384,8784
132916,8192,5581
380440,16384,14455
124664,8192,5186
177312,8192,7467
171276,8192,7092
171272,8192,7099
177244,8192,7445
40092,2048,2086
174992,8192,7293
342628,16384,12996
341784,16384,12913
158600,8192,6588
176676,8192,7384
42708,2048,2178
339792,16384,12837
282076,16384,10742
327512,16384,12361
136836,8192,5797
357444,16384,13582
171016,8192,7080
289904,16384,11147
163484,8192,6695
166312,8192,6853
329772,16384,12299
174764,8192,7275
351848,16384,13130
270456,16384,10270
270336,16384,10266
103668,8192,4171
331820,16384,12610
380956,16384,14530
285660,16384,10862
356904,16384,13621
289832,16384,11129
78844,4096,3636
173348,8192,7228
80460,4096,3730
374380,16384,14217
177360,8192,7469
337784,16384,12764
168220,8192,6979
230380,16384,8655
236388,16384,8778
130652,8192,5442
339236,16384,12851
128560,8192,5340
80220,4096,3714
152844,8192,6271
367700,16384,13972
322640,16384,12114
358300,16384,13667
376156,16384,14280
338896,16384,12771
252380,16384,9576
367424,16384,14030
286052,16384,10895
261108,16384,9786
166024,8192,6957
341288,16384,12905
78172,4096,3586
322536,16384,12069
531080,32768,18441
201404,8192,8365
120324,8192,4930
38088,2048,2011
18136,1024,1032
177240,8192,7444
222100,16384,8158
287236,16384,10976
26316,2048,1370
176172,8192,7319
131476,8192,5492
60488,4096,2830
277508,16384,10509
176696,8192,7421
38572,2048,2005
289700,16384,11133
10452,1024,612
339244,16384,12842
175492,8192,7328
354048,16384,13514
380284,16384,14431
177280,8192,7434
175132,8192,7292
178672,8192,7530
336188,16384,12605
89044,4096,4149
290776,16384,11174
176468,8192,7413
15592,1024,914
163300,8192,6666
79460,4096,3673
246260,16384,9318
146400,8192,5940
380936,16384,14512
287388,16384,11045
323776,16384,12208
269476,16384,10180
366828,16384,13931
375664,16384,14214
175344,8192,7293
35024,2048,1766
263728,16384,9916
382448,16384,14630
132940,8192,5587
177636,8192,7507
175528,8192,7350
177352,8192,7436
32944,2048,1683
314580,16384,11684
290520,16384,11205
268804,16384,10160
266364,16384,10006
156752,8192,6487
176416,8192,7367
288404,16384,11036
171348,8192,7085
152236,8192,6235
384868,16384,14727
38064,2048,2010
222624,16384,8231
177328,8192,7471
173040,8192,7214
310324,16384,11854
357652,16384,13487
381388,16384,14524
78280,4096,3598
242328,16384,9121
290280,16384,11173
376288,16384,14263
246388,16384,9355
382084,16384,14604
83688,4096,3910
288768,16384,11072
164264,8192,6746
289732,16384,11120
285276,16384,10840
130820,8192,5437
288500,16384,11036
337340,16384,12665
289832,16384,11157
132900,8192,5571
120688,8192,4946
175724,8192,7368
293280,16384,11304
326540,16384,12257
288252,16384,10994
361508,16384,13644
285768,16384,10893
278972,16384,10591
348772,16384,13141
153856,8192,6335
79560,4096,3677
361772,16384,13674
328192,16384,12226
168420,8192,7015
342544,16384,12992
277556,16384,10505
56844,4096,2612
176172,8192,7345
245708,16384,9268
338388,16384,12777
239320,16384,9016
174836,8192,7290
177372,8192,7473
133248,8192,5635
341596,16384,12966
285568,16384,10880
436156,16384,16623
176896,8192,7407
37988,2048,1997
336992,16384,12663
334180,16384,12616
289568,16384,11080
23788,2048,1237
103616,8192,4173
338976,16384,12807
380976,16384,14539
39884,2048,2078
154172,8192,6286
280524,16384,10674
122196,8192,5014
290556,16384,11198
40264,2048,2113
166732,8192,6904
228120,16384,8497
361888,16384,13683
275236,16384,10341
338168,16384,12786
364952,16384,13853
166516,8192,6861
288404,16384,11016
173096,8192,7187
336796,16384,12632
377944,16384,14388
176752,8192,7377
71452,4096,3266
128124,8192,5268
176712,8192,7424
358788,16384,13681
341092,16384,12920
303748,16384,11662
264136,16384,9853
175104,8192,7280
381368,16384,14521
366448,16384,13899
292308,16384,11252
356552,16384,13409
172872,8192,7201
131940,8192,5508
177704,8192,7481
270552,16384,10272
276780,16384,10427
169208,8192,7053
175464,8192,7322
176760,8192,7436
246196,16384,9334
342796,16384,13010
328156,16384,12644
182000,8192,7660
156760,8192,6497
290468,16384,11175
274712,16384,10517
297284,16384,11344
35776,2048,1832
122380,8192,5024
321332,16384,12043
277440,16384,10507
163180,8192,6690
343116,16384,13024
338928,16384,12799
337720,16384,12777
274944,16384,10463
357844,16384,13477
130616,8192,5467
173476,8192,7250
290240,16384,11118
320628,16384,11996
265748,16384,10001
329740,16384,12334
171432,8192,7077
155528,8192,6422
22904,2048,1163
175316,8192,7328
254636,16384,9754
79640,4096,3661
132888,8192,5552
176668,8192,7426
343136,16384,13073
342492,16384,13024
285352,16384,10808
361120,16384,13800
167996,8192,6942
79756,4096,3679
146368,8192,5933
288728,16384,11046
306548,16384,11873
277516,16384,10498
279184,16384,10689
89500,4096,4197
367520,16384,14054
273816,16384,10406
157288,8192,6505
132644,8192,5576
362756,16384,13724
377968,16384,14394
157712,8192,6528
289988,16384,11116
264836,16384,10000
363008,16384,13732
152616,8192,6262
157076,8192,6516
376620,16384,14341
72652,4096,3350
168092,8192,6955
381384,16384,14534
289948,16384,11094
138552,8192,5752
384408,16384,14753
244428,16384,9199
363084,16384,13746
156796,8192,6493
384884,16384,14737
76244,4096,3458
312936,16384,11605
28180,2048,1472
152480,8192,6232
176744,8192,7428
172380,8192,7159
75484,4096,3431
269988,16384,10217
77972,4096,3570
177488,8192,7458
71460,4096,3274
163460,8192,6680
122744,8192,5064
178156,8192,7494
73812,4096,3295
108808,8192,4410
365816,16384,13865
357752,16384,13435
76484,4096,3500
284548,16384,10841
338020,16384,12740
366104,16384,13890
176644,8192,7408
173164,8192,7211
125360,8192,5202
168232,8192,6970
245304,16384,9214
267840,16384,10072
330044,16384,12361
166400,8192,6848
167080,8192,6892
286008,16384,10890
284712,16384,10811
79340,4096,3640
245820,16384,9279
172512,8192,7156
172932,8192,7193
381220,16384,14488
287800,16384,10954
337132,16384,12636
173864,8192,7243
322764,16384,12082
306464,16384,11863
172612,8192,7168
362952,16384,13687
280420,16384,10647
337384,16384,12721
270676,16384,10275
245204,16384,9248
381080,16384,14534
564952,32768,19489
175780,8192,7364
157132,8192,6502
380640,16384,14462
328428,16384,12279
155744,8192,6439
261316,16384,9804
356468,16384,13533
346888,16384,13264
375656,16384,14235
278752,16384,10600
174036,8192,7283
175560,8192,7356
80956,4096,3757
255792,16384,9468
171800,8192,7126
270032,16384,10213
366872,16384,13937
79996,4096,3674
60636,4096,2823
285460,16384,10869
176756,8192,7441
333980,16384,12555
181032,8192,7610
79908,4096,3677
269440,16384,10193
168068,8192,6992
165208,8192,6813
174796,8192,7290
246292,16384,9337
342472,16384,13024
372356,16384,14052
279908,16384,10601
284912,16384,10858
176548,8192,7396
169056,8192,7047
71400,4096,3254
225076,16384,8314
157272,8192,6538
342508,16384,12970
340596,16384,12892
288860,16384,11095
362868,16384,13699
289536,16384,11115
271440,16384,10323
133016,8192,5574
364880,16384,13843
76424,4096,3485
348076,16384,13132
333760,16384,12564
175084,8192,7301
285440,16384,10942
167460,8192,6899
128848,8192,5320
173660,8192,7284
135808,8192,5723
130552,8192,5470
290864,16384,11226
168264,8192,6984
338668,16384,12774
80204,4096,3683
340400,16384,12838
133032,8192,5611
363384,16384,13740
373816,16384,14130
153364,8192,6341
176612,8192,7401
174780,8192,7275
34544,2048,1771
176872,8192,7401
290104,16384,11133
177244,8192,7450
174772,8192,7282
270284,16384,10221
359688,16384,13601
181988,8192,7541
155364,8192,6392
286696,16384,10997
173588,8192,7246
80440,4096,3725
164412,8192,6768
289816,16384,11153
177216,8192,7428
284896,16384,10868
154360,8192,6349
174408,8192,7297
174684,8192,7269
167516,8192,6930
383232,16384,14667
277316,16384,10450
175120,8192,7296
132984,8192,5593
176708,8192,7424
13404,1024,817
331672,16384,12517
156956,8192,6519
233904,16384,8679
141136,8192,5975
176640,8192,7407
113172,8192,4719
330872,16384,12393
338204,16384,12744
361584,16384,13659
378364,16384,14452
173280,8192,7219
174936,8192,7284
175604,8192,7357
290272,16384,11158
286728,16384,10992
177864,8192,7462
176356,8192,7365
364444,16384,13730
360680,16384,13553
360860,16384,13577
362128,16384,13616
176264,8192,7379
288880,16384,11047
115940,8192,4831
132796,8192,5566
89100,4096,4172
158756,8192,6616
226412,16384,8409
319412,16384,11897
275464,16384,10307
166724,8192,6881
290532,16384,11191
147128,8192,5994
325432,16384,12299
176708,8192,7409
264752,16384,9911
286372,16384,10916
77772,4096,3534
164248,8192,6763
76544,4096,3511
335456,16384,12636
36920,2048,1929
175460,8192,7324
288084,16384,11023
323196,16384,12192
288048,16384,11015
277176,16384,10489
80480,4096,3735
343544,16384,13132
178100,8192,7471
361448,16384,13605
62080,4096,2923
227056,16384,8426
169556,8192,7060
245888,16384,9296
245012,16384,9283
173500,8192,7231
290080,16384,11127
148276,8192,6055
285356,16384,10839
160064,8192,6661
166456,8192,7004
236084,16384,8781
174776,8192,7298
156616,8192,6497
169840,8192,7072
322280,16384,12058
313680,16384,11643
366912,16384,13903
176096,8192,7341
245284,16384,9254
175544,8192,7325
381480,16384,14548
162640,8192,6673
341832,16384,12931
339180,16384,12859
218204,16384,8038
75612,4096,3420
340572,16384,12899
289696,16384,11107
177084,8192,7406
148120,8192,6054
245768,8192,9984
268080,16384,10072
35824,2048,1831
366984,16384,13927
176136,8192,7350
337556,16384,12763
314556,16384,12077
79592,4096,3659
80700,4096,3773
341720,16384,12975
357844,16384,13477
381532,16384,14514
151408,8192,6168
28272,2048,1479
343036,16384,13055
172280,8192,7212
155032,8192,6380
334252,16384,12614
166632,8192,6879
268144,16384,10071
279560,16384,10561
377912,16384,14393
177248,8192,7447
365452,16384,13854
331972,16384,12596
261492,16384,9787
314708,16384,11731
173188,8192,7248
176948,8192,7428
288308,16384,11021
178720,8192,7508
136916,8192,5815
372192,16384,14039
334056,16384,12602
177276,8192,7449
383204,16384,14648
340748,16384,12929
57892,4096,2630
383888,16384,14692
334052,16384,12584
342824,16384,13001
254968,16384,9688
318848,16384,11916
175244,8192,7309
178072,8192,7529
220956,16384,8162
378348,16384,14501
62964,4096,2951
321948,16384,12051
363072,16384,13712
80228,4096,3689
162404,8192,6630
374312,16384,14211
78472,4096,3597
288512,16384,11044
303980,16384,11654
170944,8192,7034
79492,4096,3660
340460,16384,12870
176504,8192,7394
239196,16384,8992
290600,16384,11177
378152,16384,14458
343568,16384,13043
162680,8192,6640
285620,16384,10845
366516,16384,13940
173324,8192,7233
176448,8192,7393
164860,8192,6791
321196,16384,12006
289880,16384,11141
37804,2048,1993
178508,8192,7486
342348,16384,12993
372828,16384,14140
177348,8192,7472
333828,16384,12544
381276,16384,14534
311132,16384,11481
380572,16384,14461
168108,8192,6960
361112,16384,13586
362780,16384,13943
343828,16384,13103
276644,16384,10454
170104,8192,7053
329944,16384,12337
363324,16384,13769
289596,16384,11113
286576,16384,11003
319848,16384,11913
157096,8192,6506
175256,8192,7307
287932,16384,10981
287136,16384,10968
288352,16384,11011
289852,16384,11145
337620,16384,12756
287504,16384,10933
283604,16384,10727
290424,16384,11170
85516,4096,3960
270360,16384,10240
345012,16384,13160
339092,16384,12831
175680,8192,7357
361616,16384,13651
170272,8192,7059
64456,4096,3024
264204,16384,9840
118500,8192,4792
174272,8192,7279
384780,16384,14734
261212,16384,9795
288536,16384,11044
172624,8192,7167
328840,16384,12644
284772,16384,10837
322624,16384,12098
165496,8192,6941
173052,8192,7214
168232,8192,7030
290528,16384,11190
269584,16384,10193
141552,8192,6027
290628,16384,11215
340532,16384,12926
259644,16384,9647
37644,2048,1955
291320,16384,11245
131948,8192,5494
329776,16384,12300
132212,8192,5533
164288,8192,6734
175156,8192,7307
167576,8192,6937
169836,8192,7063
166036,8192,6867
280976,16384,10650
380732,16384,14489
78644,4096,3608
133040,8192,5594
172548,8192,7147
270560,16384,10284
366916,16384,13920
340464,16384,12861
321952,16384,12008
176512,8192,7375
80376,4096,3730
276776,16384,10421
176520,8192,7389
358868,16384,13556
177492,8192,7475
288900,16384,11056
102408,8192,4105
177252,8192,7459
362448,16384,13695
269968,16384,10196
150988,8192,6142
56740,4096,2579
167576,8192,6932
383088,16384,14667
286580,16384,10955
175196,8192,7303
131136,8192,5453
320292,16384,11914
175656,8192,7369
381552,16384,14572
304616,16384,11743
362508,16384,13699
132328,8192,5577
132904,8192,5576
174428,8192,7240
157108,8192,6508
168000,8192,6940
270420,16384,10276
170700,8192,7055
176648,8192,7377
