episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
322000,5621.8,251374.7,386740,560088,99.8000,99.2000,96.7000,90.4000,63.3500,0.0000,205356.55,412.70
324000,5655.8,254491.8,387296,560204,99.8500,99.3000,97.1500,91.6000,65.2000,0.0000,205341.79,412.90
326000,5689.3,250314.3,387152,560307,99.9500,99.1500,97.0500,89.9500,62.8500,0.0000,205422.17,409.69
328000,5723.4,250511.7,386908,560352,99.7500,99.1500,96.7000,89.3500,64.0000,0.0000,205539.06,412.87
330000,5758.5,255293.9,524148,560360,99.7500,99.2500,97.4500,90.5000,64.3500,0.1000,204868.85,411.83
332000,5793.4,253894.6,556932,560377,99.6500,99.0500,96.9500,91.1000,64.6000,0.0500,205211.26,415.00
334000,5827.9,253952.4,511972,560425,99.8500,99.4000,97.5500,91.4000,64.3000,0.0500,205359.68,411.53
336000,5861.5,250881.6,427872,560525,99.8000,99.3500,96.6000,90.2000,62.9000,0.0000,205415.65,411.28
338000,5895.5,253973.7,387052,560619,99.8000,99.1500,97.2000,90.8000,65.0500,0.0000,205751.83,407.94
340000,5929.4,251162.0,477868,560698,99.9000,99.4500,97.5500,90.5000,62.2000,0.0500,205525.41,413.67
342000,5963.4,252360.5,387208,560770,99.9500,99.4500,97.1000,91.0000,63.6500,0.0000,205658.61,412.22
344000,5997.2,250890.1,468724,560850,99.7500,99.2000,96.7000,90.5500,62.6500,0.0500,205908.74,410.32
346000,6031.1,252639.4,438116,560930,99.8000,99.3500,97.3000,91.3000,63.9500,0.0000,205563.12,412.70
348000,6065.7,252886.8,389332,560958,99.7500,99.0000,96.7000,90.0000,64.3500,0.0000,205419.61,413.31
350000,6099.8,254495.1,531596,561038,99.8500,99.0000,96.4000,90.1500,65.9500,0.1000,205523.37,408.36
352000,6133.8,252199.0,387356,561114,99.7000,98.7000,96.5000,90.0500,64.2500,0.0000,205050.38,416.06
354000,6168.3,257487.9,533100,561193,99.8500,99.1500,97.3500,92.1000,65.6500,0.1000,204931.10,414.40
356000,6202.2,252962.9,387344,561284,99.9000,99.2000,97.4500,91.2000,63.2500,0.0000,205465.67,411.53
358000,6237.3,253303.8,484988,561265,99.7000,99.2500,97.0000,91.1000,63.7500,0.0500,205824.56,408.94
360000,6272.2,249517.0,551396,561224,99.8000,99.0500,96.6500,90.1500,62.0000,0.1000,205935.36,413.70
362000,6307.4,252082.2,531824,561186,99.8000,99.2000,96.6500,90.8500,63.2000,0.1000,205583.76,413.31
364000,6342.1,249190.2,532328,561155,99.6500,98.9500,97.3500,91.0000,61.9000,0.0500,206205.18,413.72
366000,6376.8,252880.0,511136,561166,99.8500,99.1500,96.9500,91.1000,63.7500,0.1500,205537.65,415.75
368000,6412.0,254489.3,405392,561156,99.9000,99.2500,97.3000,91.5000,64.3500,0.0000,205492.88,412.22
370000,6446.9,254367.9,512092,561165,99.7500,99.0000,97.5500,91.7500,64.7000,0.0500,205690.59,414.71
372000,6482.2,256454.7,386980,561168,99.8500,99.2500,97.2000,91.5000,65.7000,0.0000,205189.15,413.82
374000,6516.6,253248.8,387460,561207,99.6500,99.0000,96.9500,90.5500,64.3000,0.0000,205720.02,412.27
376000,6551.1,249896.0,387232,561207,99.9000,99.1000,96.5500,91.0500,62.5500,0.0000,206121.85,414.57
378000,6585.1,253268.2,387308,561289,99.8500,98.9500,97.3500,92.2000,63.1500,0.0000,205960.49,411.66
380000,6619.4,253230.9,387204,561334,99.8500,99.1500,97.2000,91.0500,63.5500,0.0000,205707.62,414.36
382000,6654.4,254990.7,387276,561342,99.6500,99.2500,97.5000,91.8000,64.4500,0.0000,205680.25,411.72
384000,6689.1,250610.0,406160,561335,99.8500,98.7500,96.2000,90.7000,63.0500,0.0000,206083.62,414.22
386000,6724.0,254896.4,551540,561347,99.8000,99.3000,97.6000,90.9500,64.8500,0.1000,205731.73,411.58
388000,6758.8,249485.2,387372,561313,99.8000,99.4500,97.0500,90.5000,62.0000,0.0000,206064.47,416.98
390000,6794.1,253726.7,387120,561288,99.8000,99.2000,97.4500,91.7000,63.5500,0.0000,205953.63,411.75
392000,6829.8,251883.5,500824,561209,99.8000,99.3500,96.6500,90.3500,63.6500,0.0500,206042.87,413.39
394000,6864.9,252176.8,409936,561178,99.9000,99.2500,97.3000,91.6500,63.1000,0.0000,206100.38,415.87
396000,6899.3,253085.3,387076,561213,99.7500,99.0500,96.8000,90.2500,64.6500,0.0000,205838.57,414.65
398000,6933.5,249657.5,387228,561235,99.8000,99.0000,97.0500,90.2000,62.5500,0.0000,206431.40,412.05
400000,6967.4,250695.1,387764,561291,99.8000,99.2000,96.8500,90.5500,62.9500,0.0000,206389.56,412.23
402000,7001.5,250275.9,411284,561321,99.8000,99.2500,96.8000,89.8000,63.1500,0.0000,206229.23,412.70
404000,7036.0,251554.4,386972,561339,99.8000,99.1500,96.7000,91.5000,62.9000,0.0000,206220.66,415.45
406000,7070.7,256237.4,387444,561384,99.8500,99.1500,96.8000,90.6000,65.6500,0.0000,205318.65,414.49
408000,7106.1,255211.2,486024,561356,99.6500,99.1000,97.3500,91.7000,64.7000,0.0500,205931.15,412.12
410000,7140.2,251110.8,483800,561400,99.9000,99.1500,96.6000,91.2500,63.0000,0.1000,206168.14,417.35
412000,7175.0,255423.3,533084,561426,99.8000,99.2000,97.1500,91.8500,65.2000,0.0500,205858.70,413.98
414000,7209.2,251978.4,528572,561464,99.6500,98.9000,96.6000,91.0000,64.5000,0.0500,206387.22,413.82
416000,7244.8,254207.6,607288,561419,99.9500,99.5000,97.3000,91.7000,64.3500,0.0500,206018.30,416.03
418000,7279.8,255170.9,387096,561430,99.8500,99.3000,97.3000,91.9000,64.7000,0.0000,206120.99,414.29
420000,7313.8,251234.0,574380,561470,99.8000,99.3000,96.3000,90.0000,64.6000,0.0500,206287.21,414.04
422000,7348.0,252478.8,425080,561513,99.7500,99.1500,97.1000,91.4000,63.6000,0.0000,206259.53,416.67
424000,7382.2,250767.0,386760,561541,99.7500,99.1500,97.2500,91.4500,61.7000,0.0000,206602.07,410.84
426000,7416.8,251807.4,386744,561554,99.7500,99.1000,96.8000,90.0000,63.4500,0.0000,206110.48,414.65
428000,7450.8,252702.0,387368,561608,99.7500,99.1500,97.0500,90.8000,63.8500,0.0000,206285.85,413.91
430000,7485.5,249033.0,387052,561583,99.4500,98.5500,96.2000,89.0000,62.6500,0.0000,206566.13,413.10
432000,7520.1,254888.9,386308,561617,99.7000,99.1500,97.0500,91.4000,64.3000,0.0000,206071.55,409.67
434000,7554.2,253698.5,387260,561681,99.5000,99.1000,97.5000,91.6000,64.3000,0.0000,206221.80,412.81
436000,7589.0,255323.2,429484,561702,99.6500,99.2000,96.9000,90.6500,64.9000,0.0000,205761.89,411.84
438000,7624.7,255522.5,525916,561664,99.7500,99.3000,97.1500,91.7000,65.0000,0.1000,206039.08,413.89
440000,7658.8,253918.2,405148,561725,99.8000,99.3500,97.9000,91.4000,64.4000,0.0000,206547.48,409.85
442000,7693.0,253078.0,387084,561767,99.6500,99.0500,97.2000,90.6500,64.4500,0.0000,206235.34,412.31
444000,7727.0,252571.1,386944,561826,99.8000,99.3500,96.8000,90.7000,64.1000,0.0000,206358.85,413.62
446000,7761.3,253292.3,528784,561863,99.8000,99.2500,96.5000,90.2000,63.9000,0.0500,206256.84,412.43
448000,7795.1,249697.8,386492,561911,99.8000,99.1000,96.7000,90.4500,63.1500,0.0000,206733.84,417.37
450000,7829.4,252272.4,522396,561935,99.8000,99.2000,96.6000,90.3000,64.3500,0.0500,206447.96,410.79
452000,7864.7,253870.5,387220,561912,99.7500,99.2500,96.7500,90.5500,64.5500,0.0000,206126.55,413.04
454000,7899.2,254686.5,387200,561944,99.8500,99.1500,97.3500,91.5000,64.5500,0.0000,206122.43,417.06
456000,7933.7,255751.0,508112,561989,99.5500,99.0000,97.6000,91.2000,66.0500,0.0500,206247.58,416.08
458000,7968.2,254528.7,557496,562024,99.7000,99.1500,97.1000,91.1500,64.7000,0.1000,206237.97,412.66
460000,8002.8,257409.5,387128,562076,99.7500,99.0000,97.2000,91.5500,65.8000,0.0000,205609.91,420.26
462000,8037.9,256164.3,466960,562083,99.7500,99.2000,96.7000,91.8000,65.7500,0.0500,205957.15,418.38
464000,8072.5,254056.4,387136,562108,99.8000,99.2500,96.7000,91.1500,64.3500,0.0000,206075.27,417.13
466000,8107.2,254674.3,531376,562128,99.7000,98.8500,97.1500,91.0500,64.7500,0.0500,206143.86,414.14
468000,8141.6,253866.2,387088,562161,99.7500,99.2000,97.2000,90.6500,64.5000,0.0000,206647.65,411.89
470000,8176.0,251070.3,478136,562173,99.7500,99.3000,96.8500,91.5000,62.5500,0.0500,207109.03,409.08
472000,8211.0,256040.3,392380,562184,99.7000,98.9500,96.8500,91.5500,66.3000,0.0000,206381.85,412.42
474000,8245.2,254427.1,387196,562237,99.6500,99.1000,97.1000,91.0500,64.6500,0.0000,206335.27,414.73
