episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
328000,6422.1,261739.8,386480,506008,99.9000,99.6000,97.4500,91.9500,67.4500,0.0000,210387.50,415.56
330000,6461.6,255394.7,553148,505969,99.7000,99.0000,96.8000,91.5500,63.8000,0.1000,211385.84,414.04
332000,6500.8,259752.5,532844,506006,99.7500,99.1000,97.4500,91.3000,66.2000,0.0500,210431.50,417.29
334000,6538.7,252540.0,513344,506056,99.7500,98.9500,97.2500,91.1500,63.4500,0.1500,211799.41,413.34
336000,6577.5,257084.5,509304,506092,99.9000,99.3500,97.0500,90.5000,65.2000,0.0500,210888.34,415.31
338000,6616.8,254527.9,572784,506063,99.6000,98.7500,96.5500,90.8500,63.8000,0.0500,211324.15,412.43
340000,6656.9,257926.8,488172,506003,99.8000,99.0000,96.4500,91.3000,65.0000,0.0500,210836.64,412.79
342000,6697.2,256849.2,512760,505925,99.7000,99.1000,96.7500,90.9000,65.1500,0.0500,211156.24,412.68
344000,6736.2,257769.3,605856,505948,99.8000,99.2500,97.2000,91.6000,64.1500,0.1500,210768.05,414.94
346000,6776.2,257494.8,386752,505899,99.7000,99.0500,96.7000,91.0500,65.2000,0.0000,210964.34,415.45
348000,6815.1,255208.4,529132,505911,99.7500,99.1000,97.3500,91.5000,63.0000,0.1500,211113.73,417.04
350000,6854.1,258385.9,524152,505940,99.8000,99.1500,97.2500,91.1500,65.5000,0.1500,210960.95,417.14
352000,6893.1,256799.1,520884,505955,99.7000,99.0500,96.9000,91.2500,65.8500,0.1000,211224.26,414.37
354000,6931.7,254493.2,387456,505980,99.9500,99.6000,97.0500,91.6000,63.5000,0.0000,211619.38,413.80
356000,6970.8,259359.8,386976,506008,99.8000,99.1000,96.7500,91.5500,66.8000,0.0000,210967.62,414.93
358000,7011.4,257522.6,469624,505921,99.5500,99.0000,96.8000,90.6500,65.0500,0.0500,210887.54,414.39
360000,7052.6,262518.7,463776,505832,99.7500,99.1500,96.9500,91.8500,67.8000,0.0000,210715.79,414.91
362000,7093.4,257514.7,404888,505726,99.5000,99.2000,96.5500,91.1000,65.4500,0.0000,211168.27,411.38
364000,7134.3,257764.9,387232,505620,99.8500,99.1500,97.0500,91.7000,65.1500,0.0000,211187.42,415.23
366000,7174.3,252978.5,407420,505525,99.6000,98.8500,96.3000,90.0500,64.0000,0.0000,211597.96,412.50
368000,7214.6,255120.9,513120,505431,99.9000,98.9500,96.9000,91.4000,64.2500,0.0500,211751.22,409.92
370000,7255.0,260179.0,531760,505390,99.9500,99.7500,97.8000,92.8000,66.2000,0.1000,211018.13,415.85
372000,7294.7,257721.4,572732,505361,99.9000,99.2000,96.8500,91.1000,65.9000,0.0500,211185.49,412.22
374000,7333.2,254829.7,481884,505399,99.7000,99.0500,97.2000,90.9500,63.8500,0.0500,211582.68,413.10
376000,7372.7,256905.5,532320,505383,99.7500,99.1500,97.1000,91.0000,64.6500,0.1000,211262.73,416.30
378000,7413.7,257541.2,513096,505270,99.8000,99.0500,97.2000,92.1500,65.3000,0.0500,211406.03,414.83
380000,7453.4,253897.5,480120,505214,99.6500,98.6000,96.6500,90.4000,63.7000,0.1500,211379.10,418.05
382000,7493.8,256806.3,486780,505140,99.8000,99.3500,97.0500,91.3500,64.0000,0.1000,211448.48,409.87
384000,7533.1,258364.1,483280,505151,99.7500,99.2000,97.3500,92.0500,65.0000,0.0500,211519.04,410.58
386000,7572.9,259872.8,451056,505142,99.7500,99.0000,97.3000,92.1500,65.7000,0.0000,210693.32,419.26
388000,7611.7,257636.4,387448,505184,99.8500,98.9000,97.1000,91.6500,65.0500,0.0000,211174.41,414.15
390000,7651.1,260854.5,533280,505216,99.8500,99.2500,97.7000,92.4000,66.8000,0.1000,211108.40,415.50
392000,7690.3,258219.4,532848,505232,99.9500,99.3500,97.6500,92.2500,65.3000,0.1000,211528.31,413.01
394000,7729.7,256277.2,490376,505215,99.6000,98.7000,96.5000,90.5500,64.7000,0.1000,211251.96,414.27
396000,7768.3,257977.0,529140,505274,99.7500,99.3000,97.5500,91.6500,65.4000,0.0500,211220.63,417.60
398000,7808.9,259823.3,386976,505216,99.6500,98.7500,97.2500,91.6500,66.2500,0.0000,211121.12,414.08
