episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
262000,820.2,85780.7,271348,903707,99.4000,94.0500,76.0500,27.6000,0.2500,0.0000,38003.21,249.51
264000,828.9,87101.0,271388,903659,99.7500,95.0000,77.5500,26.8000,0.3000,0.0000,38137.95,250.37
266000,837.6,88374.2,259812,903693,99.8000,95.4000,78.4000,28.7000,0.2500,0.0000,38346.69,250.72
268000,846.1,87002.4,285280,903804,99.5500,94.5000,76.4500,27.1000,0.3500,0.0000,38534.11,251.25
270000,854.9,88671.9,268928,903742,99.7500,95.0000,78.3500,29.5500,0.2500,0.0000,38802.88,250.67
272000,863.8,88919.9,269584,903671,99.5000,94.5500,77.3000,29.7000,0.4000,0.0000,38883.79,253.33
274000,872.6,88497.9,269080,903566,99.8500,93.8500,77.2500,29.5500,0.4500,0.0000,39172.44,252.90
276000,881.7,91553.3,279664,903451,99.6500,95.8000,79.5500,32.7500,0.3000,0.0000,39301.84,253.64
278000,890.7,90325.1,289924,903381,99.6000,94.9500,78.0000,30.6500,0.3500,0.0000,39530.79,253.18
280000,899.5,89293.6,266524,903341,99.7500,95.1000,78.2500,29.4500,0.4000,0.0000,39867.54,252.95
282000,908.4,88596.0,245860,903207,99.5000,94.2500,77.2500,28.9500,0.3500,0.0000,39958.37,254.25
284000,917.5,90116.7,290036,903021,99.5500,94.8000,76.7500,31.0000,0.4500,0.0000,40320.72,252.19
286000,926.7,92328.6,287348,902831,99.6500,94.5500,78.4000,32.4000,0.5000,0.0000,40319.44,254.09
288000,935.8,90446.9,301568,902654,99.6500,94.4000,78.4500,31.8500,0.5000,0.0000,40643.32,256.67
290000,944.8,90974.7,271620,902653,99.8500,95.2500,78.4500,31.8500,0.2000,0.0000,40793.93,256.11
292000,953.8,91832.4,267952,902631,99.5500,95.7000,79.2500,32.3500,0.3000,0.0000,40976.66,257.13
294000,962.9,92579.3,268676,902624,99.6500,94.9000,78.7000,33.2500,0.6000,0.0000,41156.60,257.48
296000,972.0,93051.8,266500,902644,99.6000,95.9000,79.2000,32.7500,0.2500,0.0000,41350.99,256.36
298000,981.4,95251.4,281412,902543,99.8500,95.3000,79.8000,36.8000,0.7500,0.0000,41501.11,259.97
300000,990.8,94223.3,342924,902473,99.5500,95.9500,79.6500,33.4000,0.5500,0.0000,41651.21,259.53
302000,1000.2,95100.5,296748,902344,99.3500,94.3500,80.1000,36.2500,0.5000,0.0000,42002.84,259.53
304000,1009.7,96140.6,290108,902243,99.7000,95.7000,79.8500,36.1000,0.8500,0.0000,42134.81,260.76
306000,1018.8,92640.3,288764,902216,99.7500,95.8500,79.2500,33.2000,0.2500,0.0000,42388.84,260.78
308000,1028.2,94569.7,291116,902103,99.6500,95.3000,78.2500,36.9000,0.5000,0.0000,42627.06,261.92
310000,1037.6,93782.1,312024,901951,99.4000,94.8000,79.8500,34.7000,0.3500,0.0000,42883.77,260.78
312000,1046.8,94027.3,262452,901917,99.6500,94.7500,78.4000,35.9500,0.4000,0.0000,42999.50,262.27
314000,1055.9,94661.4,290976,902086,99.4500,94.6500,79.1500,35.0500,0.9000,0.0000,43175.13,263.14
316000,1065.2,95969.1,284976,902201,99.4000,95.4500,79.5000,35.9500,0.5500,0.0000,43317.14,264.02
318000,1074.7,98292.8,281756,902257,99.3000,95.3000,80.1000,38.4500,1.0000,0.0000,43502.23,262.76
