episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error,restart_episodes,restart_32k,pool_size
2136000,29072.5,200501.6,387184,445936,99.8500,99.0000,94.9000,75.9000,42.0000,0.0000,144041.13,367.29,0,0,0
2138000,29113.9,208362.0,509012,445869,99.8500,99.0500,95.8500,78.9500,44.4000,0.1000,143894.85,368.02,0,0,0
2140000,29153.4,201157.4,481612,445813,99.8500,99.4000,94.9500,76.0500,42.6500,0.0500,144110.32,367.25,0,0,0
2142000,29193.4,202747.7,387352,445753,99.8500,98.7500,95.5000,76.3500,42.0000,0.0000,144119.70,368.33,0,0,0
2144000,29234.7,204696.6,491980,445680,99.9500,99.3500,95.6500,76.6000,43.1000,0.0500,144356.82,366.46,0,0,0
2146000,29275.0,204693.4,411216,445620,100.0000,99.4500,95.4000,76.1000,43.7500,0.0000,144051.53,368.94,0,0,0
2148000,29314.8,203779.8,387236,445567,99.9000,98.9500,95.3000,76.6500,42.4000,0.0000,144301.71,367.18,0,0,0
2150000,29354.9,201822.2,387108,445505,99.9000,99.3000,95.7500,74.7000,42.5000,0.0000,144450.68,365.48,0,0,0
2152000,29395.6,203625.5,489620,445437,99.9000,99.2000,95.5500,75.8000,44.0500,0.0500,144618.19,366.50,0,0,0
2154000,29435.5,202227.0,408808,445378,99.8000,98.9500,95.0000,76.2000,42.9000,0.0000,144440.37,368.48,0,0,0
2156000,29475.0,203014.9,387052,445329,99.9500,99.4000,95.1000,77.2000,41.7000,0.0000,144713.94,368.06,0,0,0
2158000,29514.3,202095.8,544916,445279,99.9500,98.8500,95.0000,74.7500,42.8000,0.0500,144659.58,368.54,0,0,0
2160000,29555.4,206975.6,387052,445214,99.9500,99.0000,95.4500,77.6500,44.9500,0.0000,144412.84,367.66,0,0,0
2162000,29592.6,207128.1,433564,445209,99.9000,98.8000,95.1000,76.9500,44.9500,0.0000,144594.99,368.47,0,0,0
2164000,29628.9,208840.5,386744,445222,99.9500,99.0500,95.7000,77.6500,45.0000,0.0000,144252.30,370.08,0,0,0
2166000,29664.7,207848.2,547568,445239,99.9000,99.0500,95.1500,77.0500,45.0000,0.0500,144860.13,366.04,0,0,0
2168000,29698.8,202397.5,497148,445269,99.9000,98.7000,94.5500,74.9500,42.8500,0.0500,144896.20,370.40,0,0,0
2170000,29734.4,209911.8,387220,445294,99.9000,99.0500,95.7000,78.3500,45.5000,0.0000,144643.37,367.51,0,0,0
2172000,29769.2,202749.4,436756,445316,99.9000,99.0500,95.4500,76.6000,42.0000,0.0000,145138.26,366.50,0,0,0
2174000,29803.6,204275.2,410832,445345,99.7000,99.0500,95.1500,77.7500,42.4000,0.0000,144986.58,369.64,0,0,0
2176000,29838.3,203008.4,407440,445368,99.9000,99.2000,94.5000,76.4500,42.4000,0.0000,145395.45,364.47,0,0,0
2178000,29873.7,205624.4,406496,445385,99.6000,98.8500,95.6000,76.5500,44.2000,0.0000,145329.19,368.18,0,0,0
2180000,29909.4,207526.9,529204,445404,99.9000,98.7000,95.2000,77.1000,44.4000,0.0500,144982.53,368.36,0,0,0
2182000,29944.7,203866.3,387032,445418,99.9500,99.1000,94.5500,75.6000,43.0500,0.0000,145220.55,368.06,0,0,0
2184000,29979.3,205080.2,525472,445447,99.8500,98.9500,94.7500,77.1000,43.3500,0.0500,145427.41,367.71,0,0,0
2186000,30014.3,204899.4,405632,445469,99.9000,99.4000,96.0000,76.5000,44.2500,0.0000,145625.92,368.09,0,0,0
2188000,30049.8,207715.5,388816,445490,99.9500,99.3500,95.6000,78.0000,44.4000,0.0000,145222.61,371.11,0,0,0
2190000,30085.3,201461.3,387096,445497,99.9000,98.5500,94.0500,75.3000,42.2000,0.0000,146209.17,366.01,0,0,0
2192000,30121.1,212320.3,386716,445524,100.0000,99.5500,96.2500,78.9500,46.0500,0.0000,145370.33,367.01,0,0,0
2194000,30156.5,204105.4,386944,445538,99.8500,99.3500,94.8500,75.4000,42.9000,0.0000,145852.92,366.93,0,0,0
2196000,30191.7,205820.9,387380,445561,99.8500,98.7000,95.0000,76.0500,44.0000,0.0000,145738.69,369.39,0,0,0
2198000,30226.3,204300.1,386984,445586,99.9500,99.2500,95.7000,75.8500,42.9500,0.0000,145895.69,369.69,0,0,0
2200000,30261.3,204500.5,412920,445608,99.8500,98.9000,94.7500,75.4000,43.4500,0.0000,145967.79,369.60,0,0,0
2202000,30295.8,203121.3,489556,445632,99.9000,99.3500,95.2000,75.3500,42.4000,0.0500,145959.26,369.09,0,0,0
2204000,30332.5,208704.3,460848,445638,99.8500,98.5500,95.5500,77.0000,45.4000,0.0500,146124.49,366.92,0,0,0
2206000,30368.2,206297.0,387088,445652,99.8500,99.2000,95.4000,77.7500,43.7500,0.0000,146062.30,369.33,0,0,0
2208000,30403.6,210206.2,386276,445680,99.9500,99.1000,95.8000,78.1000,45.6000,0.0000,146146.87,366.31,0,0,0
2210000,30438.8,206216.2,386852,445702,99.9000,99.3000,95.8000,77.7000,43.1000,0.0000,146533.61,366.68,0,0,0
2212000,30474.2,207618.6,530088,445724,99.9500,99.4000,95.5500,78.1500,43.6000,0.0500,146419.95,368.79,0,0,0
2214000,30508.5,203181.8,386796,445752,99.7000,98.7000,94.7500,76.5000,42.9000,0.0000,146670.59,367.10,0,0,0
2216000,30543.2,205948.1,517632,445779,99.9000,99.0000,95.6500,77.5000,43.8000,0.0500,146774.54,366.84,0,0,0
2218000,30578.7,206181.4,388288,445796,99.9500,99.0500,95.1500,77.9500,43.6500,0.0000,146593.44,368.89,0,0,0
2220000,30614.2,208613.5,387248,445819,99.7500,99.1000,94.8500,76.0000,45.4500,0.0000,146807.91,367.39,0,0,0
2222000,30648.8,201163.5,387000,445838,99.9000,98.5500,95.0000,74.2500,41.6500,0.0000,146852.63,369.63,0,0,0
2224000,30684.0,207608.4,387276,445862,99.8500,98.9500,95.7000,77.6500,44.5500,0.0000,146652.23,371.09,0,0,0
2226000,30719.4,203799.1,386944,445875,99.8000,99.1500,95.1000,75.1500,43.5500,0.0000,146979.82,367.58,0,0,0
2228000,30754.4,204693.3,387312,445894,99.9000,99.1000,95.4000,77.4000,43.2000,0.0000,146956.59,367.32,0,0,0
2230000,30788.9,203466.3,387036,445919,99.5500,99.0500,95.7000,76.8500,42.3500,0.0000,147141.13,371.92,0,0,0
2232000,30824.2,207299.0,387328,445942,99.8000,99.1000,95.8000,77.6500,43.8000,0.0000,147004.12,368.44,0,0,0
2234000,30858.9,204183.6,409384,445966,99.8500,99.1000,95.4500,75.4500,43.4000,0.0000,147177.04,368.97,0,0,0
2236000,30893.6,204501.7,386608,445990,99.9000,98.7500,95.5500,77.5000,42.7500,0.0000,147235.93,371.27,0,0,0
2238000,30928.8,205297.9,388572,446009,99.9000,99.3000,95.6500,76.2500,44.3500,0.0000,147255.72,371.91,0,0,0
2240000,30963.9,206399.9,386772,446031,99.9000,99.3000,96.3500,76.8000,44.1500,0.0000,147348.98,370.03,0,0,0
2242000,30999.6,209158.2,386632,446051,99.9500,98.8000,95.2000,78.1000,45.2500,0.0000,147018.09,369.61,0,0,0
2244000,31035.6,210866.7,387000,446071,99.9500,99.0500,95.2000,77.6000,46.3000,0.0000,147077.95,367.61,0,0,0
2246000,31070.9,207427.7,387188,446094,100.0000,99.3000,95.8500,76.9500,44.3000,0.0000,147172.77,371.14,0,0,0
2248000,31105.8,205658.4,387500,446117,99.9500,98.9500,95.3500,76.6500,43.5500,0.0000,147689.04,368.24,0,0,0
2250000,31141.6,209424.4,408872,446136,100.0000,99.0000,95.8500,76.3500,45.3000,0.0000,147587.89,367.77,0,0,0
2252000,31176.9,208806.5,524124,446162,99.8500,99.0000,95.6500,77.9500,44.7000,0.0500,147474.71,370.96,0,0,0
2254000,31212.1,207959.6,387128,446185,99.8500,98.7000,95.5000,77.9000,44.7000,0.0000,147652.72,370.11,0,0,0
2256000,31248.2,211267.9,387192,446205,99.9000,99.3000,95.9500,78.0500,45.2500,0.0000,147729.68,367.67,0,0,0
2258000,31283.5,207546.2,387184,446227,99.9500,98.9000,95.3500,77.0500,45.2500,0.0000,147953.14,369.19,0,0,0
2260000,31318.4,207649.0,387296,446254,99.9000,99.1000,95.4500,76.4000,44.9500,0.0000,147767.56,369.83,0,0,0
2262000,31353.5,207395.6,387448,446278,99.9500,99.1000,95.5000,76.5000,45.0500,0.0000,148075.13,368.34,0,0,0
2264000,31389.1,210536.5,392460,446303,99.9000,98.9500,95.3500,77.6000,45.6000,0.0000,147860.60,366.89,0,0,0
2266000,31424.9,206787.1,387332,446316,99.9500,99.1000,95.4500,77.4000,43.9000,0.0000,148314.43,367.82,0,0,0
2268000,31460.6,209256.9,387132,446335,99.8000,98.8000,95.4000,77.3500,45.4500,0.0000,148112.74,370.29,0,0,0
2270000,31496.1,208977.0,387056,446357,99.9000,99.3000,95.0500,77.6500,44.6500,0.0000,148219.01,369.66,0,0,0
2272000,31532.0,207282.1,387076,446370,99.8500,99.2000,95.7500,78.3000,43.8000,0.0000,148353.44,370.47,0,0,0
2274000,31568.3,207820.7,386776,446378,99.8500,99.1500,94.8500,77.7000,44.3000,0.0000,148032.25,373.79,0,0,0
2276000,31604.3,205689.1,388316,446385,99.8000,99.4000,96.4000,77.2000,42.9500,0.0000,148601.89,372.19,0,0,0
2278000,31640.5,206935.7,387180,446394,99.7500,99.2500,95.5000,77.5500,43.8000,0.0000,148721.52,368.60,0,0,0
2280000,31676.6,206450.7,387552,446402,100.0000,99.4000,95.7500,77.3500,43.1500,0.0000,148644.39,369.82,0,0,0
2282000,31713.7,208447.6,387416,446400,99.8000,99.0500,95.9500,77.2000,44.1500,0.0000,148615.21,372.18,0,0,0
2284000,31750.5,209646.7,520176,446405,100.0000,99.0500,95.1000,77.9500,45.1000,0.1000,148715.87,370.46,0,0,0
2286000,31786.2,206274.0,409892,446418,99.8500,99.0000,95.5000,77.9500,43.2500,0.0000,149032.82,372.10,0,0,0
2288000,31822.0,209393.3,398528,446436,99.9000,99.3000,95.3000,77.4500,45.5000,0.0000,148844.64,370.01,0,0,0
2290000,31858.1,209232.4,387436,446450,99.8500,99.1000,94.5500,77.4000,45.1500,0.0000,148872.08,368.52,0,0,0
2292000,31893.0,204883.3,387028,446470,99.8000,98.9500,94.8000,75.3000,44.0500,0.0000,148912.70,369.75,0,0,0
2294000,31928.3,206508.1,387184,446489,99.9500,98.9500,95.2000,76.9500,43.6500,0.0000,149030.79,370.52,0,0,0
2296000,31964.0,210466.0,386772,446513,99.8500,99.3000,96.3000,77.3500,44.2500,0.0000,149104.25,369.43,0,0,0
2298000,31999.9,210139.2,386420,446531,99.8000,98.7500,95.3000,77.1000,45.8500,0.0000,148867.73,370.50,0,0,0
2300000,32036.0,210965.8,387848,446549,99.7500,99.0000,95.1500,78.0000,45.4000,0.0000,148855.55,370.89,0,0,0
2302000,32071.5,209316.5,389108,446571,99.9500,98.9500,96.0000,77.4500,44.3500,0.0000,149101.57,371.10,0,0,0
2304000,32107.7,206683.7,420036,446579,99.6000,98.7000,95.2000,77.1000,43.8000,0.0000,149550.26,369.10,0,0,0
2306000,32143.4,210645.8,388704,446601,99.8000,99.0000,96.3000,76.7500,46.1500,0.0000,149488.68,366.81,0,0,0
2308000,32179.4,209580.4,386528,446616,99.8500,98.6500,94.8000,76.8500,45.4500,0.0000,149069.32,373.55,0,0,0
2310000,32215.4,210098.8,386232,446633,99.9500,99.3500,95.2500,77.6500,45.0500,0.0000,149416.13,370.27,0,0,0
2312000,32251.7,211351.8,386976,446648,99.9000,99.0000,95.6500,77.9500,46.2000,0.0000,149629.52,367.48,0,0,0
2314000,32287.9,209284.1,388864,446659,99.9000,98.9500,95.5500,76.6000,45.9000,0.0000,149389.34,371.82,0,0,0
2316000,32324.1,212770.5,387212,446679,99.9500,99.2500,96.0000,78.4000,46.8000,0.0000,149452.72,372.92,0,0,0
2318000,32360.3,211779.7,513172,446696,100.0000,98.9000,95.9500,78.3500,45.9500,0.0500,149738.66,370.79,0,0,0
2320000,32396.4,210493.9,477712,446712,99.8000,98.7500,94.7500,76.7500,45.8000,0.0500,149462.47,371.02,0,0,0
2322000,32432.3,210265.9,530848,446731,100.0000,99.3000,95.4000,78.3500,45.6000,0.0500,149895.17,373.88,0,0,0
2324000,32471.1,216086.4,404884,446723,99.8500,98.7000,96.0000,79.4000,47.6500,0.0000,149666.22,370.25,0,0,0
2326000,32509.3,208135.2,453776,446704,99.8500,99.0000,95.2500,77.0500,44.4500,0.0000,150110.83,372.70,0,0,0
2328000,32547.9,214443.4,387084,446694,99.8500,99.0500,96.1000,77.9000,46.9000,0.0000,149932.86,369.19,0,0,0
2330000,32585.4,204980.3,387196,446679,99.8000,98.9500,95.8500,76.5500,43.0500,0.0000,150791.12,370.19,0,0,0
2332000,32623.3,210453.1,387108,446671,99.8500,98.5500,94.7000,76.9000,46.3500,0.0000,150018.70,373.19,0,0,0
2334000,32660.8,211716.3,386628,446670,99.8500,98.8000,95.4500,78.6500,46.0500,0.0000,150438.62,367.05,0,0,0
2336000,32699.7,209196.2,387148,446644,99.9000,99.2500,95.3000,76.4000,45.5000,0.0000,150359.86,373.74,0,0,0
2338000,32739.3,211620.3,387276,446615,99.8500,99.1000,95.7500,78.2000,46.3500,0.0000,150250.24,369.87,0,0,0
2340000,32778.6,209239.5,387684,446585,99.8500,98.8500,95.7500,76.4500,45.5500,0.0000,150706.04,370.17,0,0,0
2342000,32819.0,210445.8,532444,446542,99.9500,98.9500,95.1000,78.3000,45.1500,0.0500,150694.02,370.77,0,0,0
2344000,32858.1,209661.0,387380,446517,99.7000,99.0000,95.6500,77.6500,45.3000,0.0000,150867.02,370.31,0,0,0
2346000,32895.4,207431.5,386876,446510,99.9000,99.1500,95.6000,77.6500,44.0500,0.0000,151023.22,368.58,0,0,0
2348000,32933.7,213303.0,386756,446502,99.9000,98.8500,95.5500,78.5500,46.1000,0.0000,150398.38,371.84,0,0,0
2350000,32971.0,209074.0,387372,446499,99.9500,99.3000,96.1000,77.1000,44.9500,0.0000,150864.78,372.36,0,0,0
2352000,33007.9,212345.4,386832,446509,99.8500,98.9500,95.4500,77.6000,46.4000,0.0000,150761.30,371.70,0,0,0
2354000,33044.7,212626.3,388232,446519,99.9000,99.3000,95.8500,78.7500,45.3500,0.0000,150915.44,371.02,0,0,0
2356000,33082.4,212385.0,566168,446518,99.9500,99.1000,96.0000,77.8500,46.4500,0.0500,151020.13,371.26,0,0,0
2358000,33120.9,211194.5,387288,446503,99.8500,98.8000,94.9000,76.9500,44.9500,0.0000,150772.16,373.48,0,0,0
2360000,33158.3,207988.0,387448,446497,99.9500,99.3000,95.1000,77.0000,44.0500,0.0000,151505.39,370.19,0,0,0
2362000,33196.7,208902.7,389532,446478,99.9000,98.9500,95.4500,76.6000,44.6500,0.0000,151503.63,371.62,0,0,0
2364000,33235.6,208997.6,387000,446453,99.8000,99.1000,95.9500,78.8000,44.1000,0.0000,151653.39,371.61,0,0,0
2366000,33275.0,211062.7,387016,446427,99.9000,99.2500,95.8000,78.3500,45.3500,0.0000,151533.98,370.04,0,0,0
2368000,33313.0,209139.5,386992,446416,99.9000,98.9000,96.0000,77.4500,44.2000,0.0000,151352.18,373.92,0,0,0
2370000,33350.6,210019.3,386892,446410,99.9500,98.8500,95.5500,76.8500,45.9000,0.0000,151479.17,372.47,0,0,0
2372000,33390.1,216995.1,386916,446394,99.7500,98.8000,95.3000,80.0000,47.5500,0.0000,151311.10,369.34,0,0,0
2374000,33430.2,213807.7,410636,446363,99.9000,99.4000,96.0500,78.1000,46.7500,0.0000,151297.99,373.35,0,0,0
2376000,33471.0,209433.4,386924,446315,99.9000,98.7500,94.5000,77.6500,45.4500,0.0000,152035.68,369.38,0,0,0
2378000,33511.6,211632.9,511496,446273,99.9000,99.1500,95.2500,76.8500,45.6000,0.0500,151622.15,372.66,0,0,0
2380000,33550.7,209228.0,386636,446247,99.8000,99.2000,96.0000,76.9500,44.8500,0.0000,152085.08,371.73,0,0,0
2382000,33589.2,215407.1,488840,446242,99.9500,99.5000,96.2000,78.7000,47.2000,0.0500,151861.04,369.84,0,0,0
2384000,33625.7,210758.0,387128,446252,99.9500,99.0500,95.6500,78.0500,45.4500,0.0000,152140.66,369.86,0,0,0
2386000,33662.8,213101.3,460060,446261,99.8500,99.3500,96.4500,78.1500,46.3000,0.0500,152198.41,371.05,0,0,0
2388000,33699.2,207370.8,387308,446266,99.8500,98.9500,95.1500,77.0000,43.8000,0.0000,152189.87,374.96,0,0,0
2390000,33736.8,210768.0,387128,446263,100.0000,99.2000,95.9000,77.8500,45.1500,0.0000,152353.63,369.94,0,0,0
2392000,33774.1,213178.3,387188,446270,99.8500,99.2500,96.1000,78.7500,46.3500,0.0000,152093.46,374.47,0,0,0
2394000,33811.6,209980.9,433484,446266,99.9500,99.4500,95.8000,77.7500,44.4000,0.0000,152282.60,373.84,0,0,0
2396000,33850.1,213165.8,387028,446257,99.7500,99.1000,95.6000,77.9500,46.4000,0.0000,152389.70,370.10,0,0,0
2398000,33887.8,214145.2,387040,446259,99.8000,99.2500,96.1000,79.0500,46.8500,0.0000,152421.89,370.86,0,0,0
2400000,33928.0,214298.8,532364,446229,99.9500,99.4000,96.4500,78.5500,46.5500,0.0500,152529.81,370.68,0,0,0
2402000,33966.6,209639.5,387996,446210,99.9000,98.9500,95.6500,76.3000,45.1500,0.0000,152378.54,372.92,0,0,0
2404000,34006.6,215248.0,386916,446186,99.9000,99.3000,96.8500,79.5500,46.6500,0.0000,152470.51,372.82,0,0,0
2406000,34045.7,215806.5,389144,446173,99.9500,99.0000,95.7000,78.7000,47.3000,0.0000,152597.99,372.29,0,0,0
2408000,34084.9,210307.3,462024,446148,99.9000,98.9000,95.3500,76.7500,45.5500,0.0500,152924.62,373.85,0,0,0
2410000,34123.1,214162.7,404968,446145,99.9500,98.9500,95.5000,77.7000,46.4500,0.0000,152596.03,372.22,0,0,0
2412000,34161.9,214894.9,411492,446134,99.9500,99.3500,96.5500,78.7000,46.8500,0.0000,152945.65,370.00,0,0,0
2414000,34201.9,212404.1,389168,446104,99.6500,98.8000,94.9000,77.9500,46.0500,0.0000,152930.97,372.58,0,0,0
2416000,34240.9,210839.7,386944,446082,100.0000,99.2500,95.3000,77.2000,45.8500,0.0000,153193.05,374.74,0,0,0
2418000,34280.2,214259.8,387068,446064,100.0000,99.3000,95.3000,79.2500,46.5500,0.0000,153029.97,373.55,0,0,0
2420000,34318.6,208348.0,540456,446046,100.0000,99.1000,95.2500,77.1000,44.6500,0.1000,153439.81,373.85,0,0,0
2422000,34356.1,207129.2,387100,446036,99.9000,99.1000,94.8500,77.3500,44.0000,0.0000,153233.38,374.74,0,0,0
2424000,34392.9,211994.2,388088,446047,99.9000,99.0500,95.9000,78.3000,45.3500,0.0000,153412.35,371.29,0,0,0
2426000,34430.1,209400.5,386824,446046,99.8500,99.4000,95.2000,76.9500,44.3500,0.0000,153410.93,374.43,0,0,0
2428000,34468.4,216932.7,386944,446047,99.9500,99.4500,96.2000,80.2500,46.9000,0.0000,153006.12,376.15,0,0,0
2430000,34506.7,218500.8,387152,446051,99.8500,99.1500,96.2500,80.8000,48.1500,0.0000,153050.46,375.02,0,0,0
2432000,34545.6,215825.5,417824,446042,99.9500,99.0000,95.3500,79.4500,46.8000,0.0000,153795.30,369.52,0,0,0
2434000,34584.3,212563.0,531020,446029,99.8500,98.8500,95.5000,78.8000,45.7500,0.0500,153352.09,375.03,0,0,0
2436000,34621.9,214307.9,387064,446034,99.8500,99.1000,95.9500,78.2000,47.1500,0.0000,153817.28,371.21,0,0,0
2438000,34658.0,213405.8,387320,446055,99.8500,99.1000,95.1500,78.0500,47.3500,0.0000,153959.98,372.29,0,0,0
2440000,34694.2,207035.4,387028,446061,99.7500,98.8000,94.3000,75.4500,44.4500,0.0000,153794.45,375.62,0,0,0
2442000,34731.8,213456.9,386060,446064,99.9000,99.0000,95.6000,78.0500,46.2500,0.0000,153665.69,372.55,0,0,0
2444000,34769.1,212875.2,387324,446069,99.9000,99.1000,95.6000,77.8000,46.6000,0.0000,153839.16,373.78,0,0,0
2446000,34806.7,212482.6,489580,446069,99.9500,99.0000,95.5000,77.8000,45.9500,0.0500,154154.03,371.37,0,0,0
2448000,34843.2,215072.4,402696,446089,99.8500,98.8500,95.4000,77.4000,47.3000,0.0000,154170.85,371.48,0,0,0
2450000,34879.3,213548.4,386676,446111,99.9500,99.0000,95.2500,78.1500,45.9000,0.0000,154064.06,374.71,0,0,0
2452000,34915.6,214396.6,386552,446133,99.9000,99.0500,94.8500,78.7500,47.1500,0.0000,154267.60,373.44,0,0,0
2454000,34951.7,214583.7,387260,446156,99.9000,99.5000,95.8000,77.6000,47.8000,0.0000,154112.39,374.72,0,0,0
2456000,34987.3,211891.7,386956,446181,99.9500,99.0500,95.1500,77.3000,45.7000,0.0000,154440.99,372.37,0,0,0
2458000,35022.6,213431.5,386780,446212,99.7000,98.9000,95.9000,78.7500,46.6500,0.0000,154296.42,373.67,0,0,0
2460000,35058.5,213616.9,387220,446238,99.9500,99.4500,96.3500,78.3000,45.6000,0.0000,154735.94,369.64,0,0,0
2462000,35094.5,214553.6,484020,446263,99.9500,98.9000,95.2500,78.6000,46.8000,0.0500,154157.47,374.35,0,0,0
2464000,35130.7,214564.9,386636,446286,99.9500,99.3500,96.1000,78.8500,46.2000,0.0000,154577.92,373.19,0,0,0
2466000,35165.9,212042.2,387336,446314,99.9500,99.1500,95.2500,77.6500,46.0000,0.0000,154724.21,375.33,0,0,0
2468000,35201.8,213471.9,432652,446338,99.7000,98.8500,95.0500,77.5000,47.3000,0.0000,154572.47,374.43,0,0,0
2470000,35238.9,215019.4,386996,446350,100.0000,99.2500,96.3500,78.8000,46.4000,0.0000,154462.84,371.55,0,0,0
2472000,35275.5,213680.1,389016,446365,99.7500,98.8500,95.1000,78.5000,47.3000,0.0000,154860.02,373.65,0,0,0
2474000,35312.1,215444.3,387316,446383,99.8500,99.0500,96.4500,80.0500,47.4500,0.0000,154803.00,374.91,0,0,0
2476000,35349.4,218038.9,532872,446399,100.0000,99.1000,95.6500,79.9500,48.2500,0.0500,154771.70,373.28,0,0,0
2478000,35386.5,216121.1,387108,446412,99.9500,99.0500,95.5000,79.1000,47.5500,0.0000,154562.81,376.97,0,0,0
2480000,35422.7,210847.9,387012,446427,99.7500,99.0000,95.4000,77.8500,45.8500,0.0000,154941.13,373.25,0,0,0
2482000,35459.1,215683.4,387040,446449,99.8500,99.4000,95.4500,78.3000,47.1000,0.0000,154881.79,375.27,0,0,0
2484000,35495.5,215233.3,387232,446470,100.0000,99.1500,96.1000,79.0500,47.3000,0.0000,155055.13,375.11,0,0,0
2486000,35531.7,214104.4,472252,446490,99.9500,99.1500,95.8500,77.2000,47.0500,0.0500,155292.63,372.90,0,0,0
2488000,35568.6,217156.0,386908,446508,99.9500,99.0000,95.7500,79.0000,47.6000,0.0000,155087.16,372.44,0,0,0
2490000,35605.4,218575.4,469088,446530,99.9000,99.2000,95.8000,80.2500,48.5000,0.0500,155069.60,376.05,0,0,0
2492000,35643.2,219722.8,522888,446542,99.8500,99.3500,96.0500,79.2000,49.0000,0.1000,155184.11,372.23,0,0,0
2494000,35679.5,212514.0,386732,446558,99.8500,99.0000,94.4500,76.4500,46.8500,0.0000,155124.97,375.06,0,0,0
2496000,35716.2,215677.5,536056,446576,99.8500,99.1000,94.7000,77.6500,47.1500,0.1000,154995.82,376.18,0,0,0
2498000,35752.5,216531.1,387256,446600,99.8000,98.9500,95.7000,79.0000,47.0000,0.0000,155411.18,374.51,0,0,0
2500000,35789.7,217943.5,386992,446617,99.9000,99.2500,95.9000,78.8000,48.6000,0.0000,155678.87,373.89,0,0,0
2502000,35826.3,216708.5,467544,446637,99.9500,99.2500,96.4500,79.3000,47.3500,0.0500,155600.65,372.93,0,0,0
2504000,35862.5,216518.2,389324,446662,99.8000,99.0500,95.6000,79.2000,48.6500,0.0000,155516.55,375.21,0,0,0
2506000,35898.9,216603.2,468716,446685,99.8500,99.4500,96.4500,79.4000,47.5000,0.0500,155902.15,371.16,0,0,0
2508000,35935.0,214420.4,387132,446708,99.9500,99.0500,95.6000,77.7000,46.3500,0.0000,155832.30,372.51,0,0,0
2510000,35972.1,218869.1,386756,446727,99.9000,99.3000,96.2500,80.6500,48.1500,0.0000,155991.46,374.15,0,0,0
2512000,36008.7,215192.0,419192,446745,99.8000,99.1000,96.3000,79.5500,46.0000,0.0000,156239.57,370.95,0,0,0
2514000,36045.2,215834.4,387112,446765,99.9000,99.0500,96.0000,78.9500,47.1500,0.0000,155924.00,373.19,0,0,0
2516000,36081.9,217513.2,409016,446785,99.8500,99.2000,96.0000,79.4500,48.1500,0.0000,156198.68,373.39,0,0,0
2518000,36117.6,213603.8,387160,446811,99.7500,98.8500,95.7000,77.3000,46.6000,0.0000,156196.71,374.92,0,0,0
2520000,36154.0,216229.3,387200,446833,99.8000,99.2500,95.6000,80.3500,47.0000,0.0000,156296.81,375.66,0,0,0
2522000,36189.9,217295.6,389996,446863,99.7500,99.1000,95.5000,78.3000,48.9000,0.0000,156086.99,373.57,0,0,0
2524000,36226.0,217702.7,387020,446892,99.8500,99.3000,96.3000,78.9500,47.1500,0.0000,156024.63,376.36,0,0,0
2526000,36261.9,215943.7,387048,446919,99.9500,99.0000,95.3000,78.3500,48.8000,0.0000,156647.47,374.12,0,0,0
2528000,36298.8,221821.0,500000,446946,99.9500,99.2000,96.8000,80.4500,50.5500,0.0500,156316.63,375.29,0,0,0
2530000,36333.8,214014.1,389212,446980,99.9000,99.1000,95.3500,77.3000,46.3500,0.0000,156430.02,376.86,0,0,0
2532000,36369.7,216133.2,489664,447008,99.8000,98.9000,95.3000,78.4000,47.8500,0.0500,156656.97,374.27,0,0,0
2534000,36405.7,214932.8,387008,447032,99.9500,98.7500,95.6000,78.1000,46.9000,0.0000,156844.65,374.16,0,0,0
2536000,36442.7,219349.2,405164,447052,99.9000,99.0000,95.5000,80.4000,49.3000,0.0000,156583.03,373.77,0,0,0
2538000,36479.3,218452.1,389288,447076,99.9500,99.1500,95.3500,79.6000,48.0500,0.0000,156686.15,372.11,0,0,0
2540000,36515.2,215121.4,503020,447101,99.8500,98.7000,94.7000,78.6000,46.3500,0.0500,156908.45,374.32,0,0,0
2542000,36550.9,217513.0,461652,447133,99.9000,99.1500,96.3000,80.2000,47.5500,0.0500,157028.44,373.39,0,0,0
2544000,36586.9,215336.3,387168,447158,99.8500,98.7500,95.0000,77.8500,48.4500,0.0000,156991.49,376.32,0,0,0
2546000,36622.6,215940.2,387032,447186,99.9000,99.0000,95.9500,77.7000,47.8500,0.0000,157069.34,372.63,0,0,0
2548000,36658.9,213854.5,386384,447204,99.8000,99.0500,95.7500,76.9000,47.1500,0.0000,157344.41,373.78,0,0,0
2550000,36696.3,216367.0,473224,447215,99.9000,98.7500,95.3000,79.5500,47.4500,0.0500,157183.75,375.73,0,0,0
2552000,36732.3,210059.4,386672,447228,99.9000,98.8500,95.2500,77.3000,45.5500,0.0000,157535.46,375.62,0,0,0
2554000,36768.8,217781.8,480076,447251,99.9500,98.8500,95.8500,79.2500,48.3000,0.0000,157125.02,377.15,0,0,0
2556000,36805.8,219925.6,387344,447271,99.9500,99.1500,96.4000,79.6500,49.4000,0.0000,157391.17,372.99,0,0,0
2558000,36842.1,215715.2,387036,447292,100.0000,99.1000,96.0000,78.2500,47.2500,0.0000,157298.90,377.20,0,0,0
2560000,36878.6,215732.1,408600,447312,99.8000,98.9500,95.4500,77.8000,47.6000,0.0000,157512.81,376.23,0,0,0
2562000,36915.1,218547.1,536472,447336,99.9500,99.2000,95.9000,79.3000,48.1500,0.0500,157390.22,375.71,0,0,0
